,Date,FIPS,Recip_County,Recip_State,Series_Complete_Pop_Pct,Metro_status
3187,10/22/2021,18175,Washington County,IN,36.9,Metro
3188,10/22/2021,13013,Barrow County,GA,19.3,Metro
3189,10/22/2021,16013,Blaine County,ID,67.8,Non-metro
3190,10/22/2021,1057,Fayette County,AL,30.8,Non-metro
3191,10/22/2021,55043,Grant County,WI,50.0,Non-metro
3192,10/22/2021,48415,Scurry County,TX,42.1,Non-metro
3193,10/22/2021,16079,Shoshone County,ID,37.7,Non-metro
3194,10/22/2021,1051,Elmore County,AL,38.2,Metro
3195,10/22/2021,17125,Mason County,IL,43.6,Non-metro
3196,10/22/2021,22109,Terrebonne Parish,LA,39.8,Metro
3197,10/22/2021,13165,Jenkins County,GA,21.7,Non-metro
3198,10/22/2021,49003,Box Elder County,UT,41.3,Metro
3199,10/22/2021,28161,Yalobusha County,MS,59.3,Non-metro
3200,10/22/2021,26123,Newaygo County,MI,40.6,Non-metro
3201,10/22/2021,48439,Tarrant County,TX,49.9,Metro
3202,10/22/2021,20117,Marshall County,KS,57.0,Non-metro
3203,10/22/2021,1107,Pickens County,AL,42.9,Metro
3204,10/22/2021,9005,Litchfield County,CT,69.1,Non-metro
3205,10/22/2021,48455,Trinity County,TX,35.4,Non-metro
3206,10/22/2021,39153,Summit County,OH,56.1,Metro
3207,10/22/2021,39089,Licking County,OH,49.0,Metro
3208,10/22/2021,21183,Ohio County,KY,35.4,Non-metro
3209,10/22/2021,36067,Onondaga County,NY,66.1,Metro
3210,10/22/2021,35009,Curry County,NM,36.4,Non-metro
3211,10/22/2021,26031,Cheboygan County,MI,51.6,Non-metro
3212,10/22/2021,48097,Cooke County,TX,33.9,Non-metro
3213,10/22/2021,51007,Amelia County,VA,33.6,Metro
3214,10/22/2021,55019,Clark County,WI,33.4,Non-metro
3215,10/22/2021,26153,Schoolcraft County,MI,51.9,Non-metro
3216,10/22/2021,20125,Montgomery County,KS,40.3,Non-metro
3217,10/22/2021,26133,Osceola County,MI,38.5,Non-metro
3218,10/22/2021,26035,Clare County,MI,42.7,Non-metro
3219,10/22/2021,40021,Cherokee County,OK,40.3,Non-metro
3220,10/22/2021,17033,Crawford County,IL,42.9,Non-metro
3221,10/22/2021,27159,Wadena County,MN,43.0,Non-metro
3222,10/22/2021,37197,Yadkin County,NC,44.2,Metro
3223,10/22/2021,30047,Lake County,MT,50.7,Non-metro
3224,10/22/2021,25011,Franklin County,MA,60.0,Non-metro
3225,10/22/2021,47175,Van Buren County,TN,51.5,Non-metro
3226,10/22/2021,48227,Howard County,TX,34.3,Non-metro
3227,10/22/2021,17049,Effingham County,IL,38.5,Non-metro
3228,10/22/2021,51061,Fauquier County,VA,53.8,Metro
3229,10/22/2021,21051,Clay County,KY,39.1,Non-metro
3230,10/22/2021,17149,Pike County,IL,34.9,Non-metro
3231,10/22/2021,48073,Cherokee County,TX,34.1,Non-metro
3232,10/22/2021,1053,Escambia County,AL,32.1,Non-metro
3233,10/22/2021,17153,Pulaski County,IL,32.9,Non-metro
3234,10/22/2021,18131,Pulaski County,IN,41.2,Non-metro
3235,10/22/2021,47129,Morgan County,TN,45.6,Metro
3236,10/22/2021,55093,Pierce County,WI,39.5,Metro
3237,10/22/2021,51179,Stafford County,VA,48.7,Metro
3238,10/22/2021,42021,Cambria County,PA,50.6,Metro
3239,10/22/2021,39141,Ross County,OH,45.2,Non-metro
3240,10/22/2021,51107,Loudoun County,VA,62.9,Metro
3241,10/22/2021,19045,Clinton County,IA,49.0,Non-metro
3242,10/22/2021,28129,Smith County,MS,30.1,Non-metro
3243,10/22/2021,16037,Custer County,ID,40.4,Non-metro
3244,10/22/2021,8001,Adams County,CO,58.8,Metro
3245,10/22/2021,21179,Nelson County,KY,53.8,Non-metro
3246,10/22/2021,48035,Bosque County,TX,40.2,Non-metro
3247,10/22/2021,27027,Clay County,MN,34.0,Metro
3248,10/22/2021,37147,Pitt County,NC,47.0,Metro
3249,10/22/2021,48403,Sabine County,TX,33.6,Non-metro
3250,10/22/2021,42053,Forest County,PA,68.0,Non-metro
3251,10/22/2021,38021,Dickey County,ND,48.2,Non-metro
3252,10/22/2021,72019,Barranquitas Municipio,PR,64.4,Metro
3253,10/22/2021,47113,Madison County,TN,48.6,Metro
3254,10/22/2021,21123,Larue County,KY,42.4,Metro
3255,10/22/2021,39083,Knox County,OH,38.7,Non-metro
3256,10/22/2021,29157,Perry County,MO,35.9,Non-metro
3257,10/22/2021,51620,Franklin city,VA,36.6,Non-metro
3258,10/22/2021,20137,Norton County,KS,48.2,Non-metro
3259,10/22/2021,17071,Henderson County,IL,41.4,Non-metro
3260,10/22/2021,35029,Luna County,NM,56.0,Non-metro
3261,10/22/2021,37095,Hyde County,NC,57.8,Non-metro
3262,10/22/2021,42003,Allegheny County,PA,60.9,Metro
3263,10/22/2021,13215,Muscogee County,GA,32.1,Metro
3264,10/22/2021,28087,Lowndes County,MS,45.2,Non-metro
3265,10/22/2021,20129,Morton County,KS,36.2,Non-metro
3266,10/22/2021,40093,Major County,OK,44.1,Non-metro
3267,10/22/2021,51095,James City County,VA,51.0,Metro
3268,10/22/2021,41007,Clatsop County,OR,59.9,Non-metro
3269,10/22/2021,51540,Charlottesville city,VA,47.9,Metro
3270,10/22/2021,39155,Trumbull County,OH,49.2,Metro
3271,10/22/2021,51097,King and Queen County,VA,46.0,Non-metro
3272,10/22/2021,28029,Copiah County,MS,47.9,Metro
3273,10/22/2021,22063,Livingston Parish,LA,35.4,Metro
3274,10/22/2021,21141,Logan County,KY,47.3,Non-metro
3275,10/22/2021,20027,Clay County,KS,51.4,Non-metro
3276,10/22/2021,6027,Inyo County,CA,0.0,Non-metro
3277,10/22/2021,42005,Armstrong County,PA,53.0,Metro
3278,10/22/2021,42125,Washington County,PA,58.2,Metro
3279,10/22/2021,55057,Juneau County,WI,47.2,Non-metro
3280,10/22/2021,48153,Floyd County,TX,40.6,Non-metro
3281,10/22/2021,72061,Guaynabo Municipio,PR,80.8,Metro
3282,10/22/2021,48269,King County,TX,19.9,Non-metro
